item,year,runtime_min,imdbId,votes
176721,2016,95,5128712,1.0
176723,1994,109,110117,2.0
176725,2013,71,3135230,2.0
176727,2012,\N,2374564,2.0
176729,2011,79,2016924,4.0
176731,2013,59,3663902,5.0
176733,2002,86,332720,2.0
176735,2014,70,3526542,2.0
176737,2003,61,301934,1.0
176739,1912,5,450054,1.0
176741,1908,6,449381,1.0
176743,1905,2,449379,1.0
176745,1907,2,449398,1.0
176747,1906,3,449324,1.0
176749,2008,82,1238768,1.0
176751,2017,115,3532216,624.0
176753,2017,113,6293516,27.0
176755,2011,79,3634636,1.0
176757,2017,101,5959952,5.0
176759,1991,80,102812,5.0
176761,2017,93,4105584,13.0
176763,2016,111,5463510,4.0
176765,2017,90,6697760,2.0
176767,2017,99,5379294,7.0
176771,2009,90,804539,
176773,1988,71,94668,2.0
176775,1972,74,69072,2.0
176777,2006,360,770652,3.0
176779,2017,112,5431082,9.0
176781,2016,93,5503824,2.0
176783,2017,77,6503230,3.0
176785,2013,99,2354157,1.0
176787,2017,97,6814914,3.0
176789,1959,97,52810,1.0
176793,2009,\N,1518215,1.0
176795,1985,307,90424,4.0
176797,1986,114,90944,2.0
176799,2017,88,6047030,2.0
176801,2018,152,1034415,4.0
176803,2017,98,6332764,2.0
176805,2016,84,5030402,7.0
176807,2004,99,423853,5.0
176809,2017,114,6047298,6.0
176811,2011,93,1646981,1.0
176813,2016,92,4170344,6.0
176815,1997,100,120487,3.0
176817,1991,86,102767,
176819,2016,89,5497458,6.0
176823,1971,87,70854,1.0
176825,2010,92,1528813,2.0
176827,2016,100,3701862,2.0
176829,2017,94,4703048,46.0
176841,1989,82,97768,1.0
176843,1989,87,200940,1.0
176845,2016,85,2948166,3.0
176847,1969,102,64703,4.0
176849,1888,1,392728,8.0
176851,2013,86,2934272,1.0
176853,2012,85,2473572,
176855,2016,95,4121866,2.0
176857,2014,90,2805676,2.0
176859,2017,84,5758404,8.0
176861,2016,103,4034208,2.0
176863,2014,86,4179876,1.0
176865,1975,86,253300,1.0
176867,1979,30,770798,1.0
176869,1986,86,165138,
176873,2004,75,382028,
176875,2004,81,421051,2.0
176879,2014,90,3547428,2.0
176881,1978,26,78281,2.0
176883,2004,97,406516,8.0
176885,1984,58,156609,
176887,2010,89,1554113,29.0
176889,2016,85,4480398,4.0
176891,2006,90,478210,3.0
176893,2016,104,4575930,
176897,2016,183,5869620,1.0
176899,1985,93,89733,7.0
176901,2010,88,847215,1.0
176903,2015,88,4935200,4.0
176905,2004,106,297741,1.0
176907,2014,117,3837820,4.0
176909,2017,89,7026662,4.0
176911,1972,83,71085,
176915,1986,90,90675,1.0
176917,2017,108,4663548,11.0
176919,2017,98,6303866,35.0
176921,2017,124,6777338,44.0
176923,2017,94,4720702,21.0
176925,2016,114,4068586,2.0
176927,2017,100,4677924,11.0
176929,2017,96,5308322,352.0
176931,1987,10,1259770,15.0
176933,2017,113,1615160,343.0
176935,2017,109,1981128,267.0
176937,2017,92,3348730,156.0
176939,2017,94,6057032,10.0
176941,2017,94,3268340,9.0
176943,2017,80,4457344,34.0
176945,2017,88,6333070,6.0
176947,2016,85,3613314,2.0
176949,1983,89,85981,9.0
176951,1964,14,370988,1.0
176953,2016,105,5766118,1.0
176955,2017,100,3122608,1.0
176959,1994,110,110780,1.0
176961,2016,125,4547514,1.0
176963,2013,124,3264494,1.0
176965,2012,86,2636362,1.0
176967,2016,113,5615904,3.0
176969,2014,114,3485192,2.0
176971,2011,126,1885448,1.0
176973,2013,121,3025712,1.0
176975,2000,86,261452,2.0
176977,1991,119,103176,4.0
176979,2017,88,6735670,3.0
176981,1974,110,71667,3.0
176983,2014,88,3530146,9.0
176987,2016,102,5061162,9.0
176989,1995,176,437020,2.0
176991,2016,97,5243476,
176993,2013,89,3000458,1.0
176995,2012,86,2136706,1.0
176997,2012,42,2170584,9.0
176999,2015,102,4427076,6.0
177001,2016,99,5756530,3.0
177003,2017,91,6045466,16.0
177005,2013,7,2972520,1.0
177007,2010,17,1720261,2.0
177009,2010,15,1518212,1.0
177011,2008,10,1375309,3.0
177013,1989,55,103099,4.0
177017,1985,64,265580,1.0
177019,2006,92,782839,1.0
177021,2006,100,927627,
177023,2005,94,475532,2.0
177025,1968,124,63684,2.0
177027,1996,83,115526,1.0
177029,2018,100,4454078,5.0
177031,2016,64,5569618,2.0
177033,1976,168,74905,3.0
177035,2016,116,5500148,2.0
177037,2017,23,7042082,6.0
177039,2001,106,261435,2.0
177041,2002,97,351936,3.0
177043,2006,105,952656,2.0
177045,2010,110,962764,10.0
177047,2017,105,5091014,4.0
177049,2013,123,2500392,1.0
177053,2016,88,4329394,4.0
177055,1972,97,68676,1.0
177057,1966,105,60728,6.0
177059,2017,72,4424722,1.0
177061,2016,115,2903186,3.0
177063,2017,82,5834800,5.0
177065,1979,95,79866,
177067,2017,103,5543600,12.0
177069,1975,73,239096,11.0
177071,1990,226,98825,4.0
177073,1988,87,96344,3.0
177075,1992,104,108447,2.0
177077,1980,17,81205,1.0
177079,1997,88,130843,1.0
177081,2008,92,1318056,1.0
177083,2016,124,6141374,1.0
177085,2015,120,5143450,1.0
177087,1967,104,60350,
177089,1959,79,52718,2.0
177091,2016,84,5513260,2.0
177093,1973,87,68282,4.0
177095,2017,132,5764096,10.0
177097,2013,90,2985814,1.0
177099,2017,119,6105880,3.0
177101,2017,111,2331047,62.0
177103,2011,90,1838618,1.0
177105,2003,97,305568,5.0
177107,2017,84,6212934,4.0
177109,1947,71,39314,1.0
177111,2006,93,492330,4.0
177113,2013,25,2807626,9.0
177115,1993,94,109550,2.0
177117,1990,97,100251,1.0
177119,2017,88,6977240,25.0
177121,2017,85,4981752,1.0
177123,2017,116,5208216,45.0
177125,2012,75,2059179,1.0
177127,2006,104,465711,2.0
177129,2006,93,810474,2.0
177131,1971,85,66414,1.0
177133,2015,78,3710778,1.0
177135,2004,106,398093,2.0
177137,1999,100,175317,1.0
177139,1998,119,210199,1.0
177141,2011,81,1664664,2.0
177143,1914,65,4390,2.0
177145,1976,85,72855,1.0
177147,2016,73,5725368,3.0
177153,1956,84,49859,1.0
177155,2016,111,6434022,3.0
177157,2017,92,4526136,
177159,2012,89,2358887,1.0
177161,2016,133,5613902,3.0
177163,2015,65,4429588,2.0
177165,1975,90,72858,
177167,2017,85,5356274,2.0
177169,2013,97,2513536,1.0
177171,2015,92,4580112,2.0
177173,2016,63,5458888,2.0
177175,2016,83,4010862,1.0
177177,2015,110,5014146,2.0
177179,2009,11,1602586,1.0
177181,2005,90,421920,2.0
177183,2006,82,474427,1.0
177185,2017,112,7164714,7.0
177187,2016,93,3973012,4.0
177189,2012,85,2296909,3.0
177191,2017,90,6025806,2.0
177193,2016,96,4587780,11.0
177195,2017,102,5758802,6.0
177197,2017,98,5537330,1.0
177199,1974,150,161382,1.0
177201,1970,95,66007,
177203,2017,100,5538704,5.0
177205,1943,18,275310,3.0
177207,2016,110,4911780,2.0
177209,2009,106,1537717,1.0
177211,1994,126,109683,2.0
177213,1985,57,89568,7.0
177215,2011,105,1669604,1.0
177217,2016,98,4741708,1.0
177219,2012,88,2248068,1.0
177223,1987,38,357047,1.0
177225,2017,97,5719700,92.0
177227,2017,90,4917224,3.0
177229,2017,111,5731132,9.0
177231,2017,102,5884230,72.0
177233,2017,106,4986134,24.0
177235,2017,93,4801232,7.0
177237,2017,121,4622512,301.0
177239,2017,119,3881784,81.0
177241,2017,99,4131800,30.0
177243,2017,118,5301662,64.0
177245,2017,119,1230168,13.0
177247,1973,78,215960,1.0
177249,2016,59,5561592,7.0
177251,2016,59,5561598,6.0
177253,2016,85,5321174,
177255,2016,142,5974624,3.0
177257,1986,90,135033,1.0
177259,1999,92,179145,1.0
177261,2017,85,6104206,8.0
177263,2016,100,3920890,4.0
177265,\N,\N,5640954,1.0
177267,2017,90,4712754,
177269,2017,87,4045894,
177271,2016,88,5167934,1.0
177273,2016,97,4637878,2.0
177275,2017,91,3226454,1.0
177277,2017,86,5985260,2.0
177279,2017,90,5618332,2.0
177281,2017,82,6680116,1.0
177283,2016,86,5131960,3.0
177285,2017,119,5544384,6.0
177287,2017,94,2937366,79.0
177289,2017,75,6945882,5.0
177291,2017,55,6344696,
177295,2016,85,5932894,3.0
177297,2017,78,4898730,19.0
177299,2015,104,3583538,2.0
177301,2017,95,6013154,4.0
177303,2017,89,5621300,1.0
177305,2017,106,3234084,7.0
177307,2016,81,4785662,2.0
177309,2015,105,2461340,2.0
177313,2017,88,2382622,3.0
177315,2017,67,6417144,1.0
177317,2017,120,5152606,1.0
177323,2003,62,355482,1.0
177325,2016,112,5240732,1.0
177327,1914,16,4546,1.0
177329,1914,11,3615,1.0
177331,2002,114,328258,5.0
177337,2017,95,7014110,8.0
177339,2017,107,3640710,12.0
177341,2005,99,373760,3.0
177343,2017,90,4180286,3.0
177345,2004,92,463379,1.0
177349,1941,76,33404,1.0
177355,1943,68,36049,
177365,1980,136,230571,4.0
177367,1983,95,85238,3.0
177369,1966,92,61121,6.0
177371,1986,78,89831,6.0
177373,1998,95,142964,2.0
177375,1976,84,74506,
177377,1980,91,75859,
177379,2017,107,6628228,23.0
177381,2017,103,6338476,1.0
177383,1952,109,45198,1.0
177385,1986,94,92090,1.0
177387,1984,150,87931,
177389,1975,105,73160,
177393,1985,72,89165,1.0
177397,1989,157,97383,1.0
177399,1952,78,45324,
177401,2016,95,1401621,2.0
177405,1988,108,95051,1.0
177407,1954,91,46970,1.0
177411,2000,202,211559,4.0
177413,1934,7,25213,5.0
177415,1991,25,271049,4.0
177417,2010,200,1680043,1.0
177419,2010,200,1327890,1.0
177421,1991,90,103340,2.0
177423,2002,102,316537,1.0
177425,2003,\N,345624,1.0
177427,1990,106,338330,2.0
177429,2016,85,6275674,1.0
177431,2017,90,5669936,10.0
177433,2008,88,1266566,
177439,2007,85,1031951,2.0
177441,2014,90,3854234,1.0
177443,2014,94,3645068,3.0
177445,1986,80,91730,2.0
177447,2016,85,4875774,1.0
177449,2015,100,3830312,2.0
177451,2017,102,5631456,4.0
177453,2017,94,5975354,1.0
177455,1987,75,238275,2.0
177457,1993,28,204667,1.0
177459,1954,90,46769,1.0
177461,1955,69,47474,1.0
177463,2016,89,5912052,
177465,2016,124,4837062,1.0
177467,1958,94,51333,1.0
177469,2016,130,3286560,5.0
177471,2017,89,5854198,6.0
177473,2013,85,2066069,1.0
177475,2013,100,2425542,1.0
177477,1970,97,68694,1.0
177479,1939,64,31890,1.0
177481,1949,9,263830,
177483,2011,28,1772398,6.0
177485,2017,67,5759506,1.0
177487,2007,71,816238,1.0
177489,2014,108,2751390,1.0
177491,2014,95,4102304,4.0
177493,1972,96,69276,
177495,2016,93,4207112,20.0
177497,2017,134,5478478,150.0
177499,2016,82,3379372,2.0
177501,1995,1,6039802,4.0
177503,2017,89,3831344,7.0
177505,1997,90,118054,2.0
177507,1930,80,21149,2.0
177509,1999,94,179174,1.0
177511,2013,99,2953744,1.0
177515,2010,104,1242744,3.0
177517,2005,48,974962,1.0
177521,2017,107,4119208,1.0
177523,2017,94,6587706,1.0
177525,2012,86,1954330,1.0
177527,2014,102,3779818,4.0
177529,2016,89,5068712,5.0
177531,1979,91,79138,2.0
177533,2014,108,4059652,
177535,2012,93,1587411,1.0
177539,2016,107,3156000,1.0
177543,1975,86,74222,1.0
177545,2017,99,6119504,18.0
177547,1931,20,21755,1.0
177549,1941,132,34415,3.0
177551,2008,95,1479401,1.0
177553,1940,105,32840,2.0
177555,2017,110,2782692,7.0
177557,2013,22,3102156,1.0
177559,1999,15,361030,1.0
177561,2017,109,6046212,3.0
177563,1969,115,63995,
177565,2017,70,7335938,17.0
177567,2017,92,3910736,6.0
177569,2017,88,6164014,5.0
177571,1969,120,63791,
177573,1936,82,27593,3.0
177575,2016,108,4383288,2.0
177577,2015,77,4092774,2.0
177579,2011,13,1950304,3.0
177581,2012,46,2486904,2.0
177583,2011,82,1884382,3.0
177585,2017,82,5716438,4.0
177587,2017,103,5157682,10.0
177589,2013,109,3103342,1.0
177591,1965,110,179492,2.0
177593,2017,115,5027774,2749.0
177595,1958,77,51948,4.0
177597,1996,112,117392,3.0
177599,1968,80,135512,3.0
177601,2017,121,5157326,12.0
177603,2017,81,5348190,1.0
177605,2017,96,6836772,6.0
177607,2017,111,1961175,182.0
177609,1969,94,361903,1.0
177611,2017,90,5119116,13.0
177613,1992,88,103757,2.0
177615,2017,94,4925292,1464.0
177617,2017,107,6471684,3.0
177619,2017,107,7081574,4.0
177621,2009,85,1404022,4.0
177623,1979,82,80902,
177625,2015,70,6723808,1.0
177627,2006,74,2441862,1.0
177629,1984,134,323703,8.0
177631,2001,99,286975,1.0
177635,2014,12,3686066,
177637,1987,98,91094,1.0
177639,1988,89,95803,1.0
177641,2014,106,4288286,1.0
177643,2007,90,943946,3.0
177645,2016,86,4577344,4.0
177647,2006,119,486474,2.0
177649,2009,83,1467391,3.0
177651,2017,111,5649144,503.0
177653,2015,98,4024546,3.0
177655,2017,85,4687392,2.0
177657,2015,91,2932530,2.0
177659,2015,110,3531790,2.0
177661,1992,54,381450,2.0
177663,2011,73,2056658,
177665,1964,90,58202,1.0
177667,2006,87,452675,1.0
177669,2011,69,1865503,2.0
177671,1917,80,8279,1.0
177673,1962,117,403353,2.0
177677,1963,100,56050,1.0
177679,2008,86,829442,1.0
177681,2004,131,426213,1.0
177683,2006,117,805625,2.0
177685,1988,95,95433,2.0
177689,2017,121,5715874,494.0
177691,2008,98,494237,1.0
177693,2014,110,2637844,5.0
177695,2015,94,4767538,3.0
177697,1997,152,118405,2.0
177699,2012,14,2422964,4.0
177701,2000,120,237934,1.0
177703,2008,189,1050057,4.0
177705,2016,101,4937114,3.0
177707,2013,102,2805254,2.0
177709,2016,76,5952468,5.0
177711,1967,1,6892972,2.0
177713,1967,2,2481878,1.0
177715,2001,4,6953854,3.0
177717,1978,60,388440,4.0
177719,2013,55,2946084,1.0
177721,2011,90,1548628,5.0
177723,1993,120,192190,1.0
177725,2017,107,5687334,15.0
177727,2015,53,5062390,1.0
177729,2007,185,924317,3.0
177731,1986,96,92227,4.0
177735,2013,125,2553908,
177737,2017,118,5729348,13.0
177739,2016,120,5784568,1.0
177741,2016,112,4142090,
177743,1964,57,138311,
177745,1969,105,62773,
177747,1976,115,131335,3.0
177749,1995,96,112631,
177751,1966,63,138355,1.0
177753,1972,11,68354,2.0
177755,1973,92,269104,2.0
177757,1974,89,72157,2.0
177759,2015,160,4967920,1.0
177761,1987,72,92795,3.0
177763,2017,114,3402236,746.0
177765,2017,105,2380307,2701.0
177767,2013,85,4097826,3.0
177769,2017,104,5698320,14.0
177771,2017,105,491175,125.0
177773,2013,120,2691498,
177775,2014,90,1730764,2.0
177777,2011,86,1825636,1.0
177779,2010,91,1467061,
177781,1995,100,112031,1.0
177783,2013,84,3085312,2.0
177785,2009,89,1459459,2.0
177787,2017,106,5270948,49.0
177789,2006,78,3842196,1.0
177791,2016,94,4467176,5.0
177793,2015,103,4788934,5.0
177795,2017,47,5061004,1.0
177797,2015,27,4171544,5.0
177799,1978,20,332288,3.0
177801,1993,105,106251,1.0
177803,1979,96,165942,3.0
177805,1972,81,71639,
177807,2017,120,5883570,1.0
177809,2016,92,5069136,3.0
177811,1989,95,97146,1.0
177813,2006,118,424863,1.0
177815,2011,106,2057441,1.0
177819,2017,95,5224012,3.0
177821,2017,90,6805302,4.0
177823,1988,90,95299,4.0
177825,2016,88,4160706,1.0
177827,1986,185,90925,2.0
177829,2003,90,360033,
177831,2011,100,1810543,3.0
177833,2004,47,447710,3.0
177835,2016,97,5225874,2.0
177837,2000,106,248103,3.0
177839,2004,97,426279,1.0
177841,2011,80,1647479,2.0
177843,2015,105,4614560,1.0
177845,1982,91,84514,2.0
177847,1979,87,188797,1.0
177849,1964,130,56917,3.0
177851,2016,76,4696502,6.0
177853,2016,123,3292080,
177855,2011,47,7061050,1.0
177857,2017,125,7359702,3.0
177859,1919,75,10598,1.0
177861,1945,78,38196,1.0
177863,2000,100,245500,1.0
177865,2017,99,4693612,15.0
177867,2017,107,5727282,51.0
177869,2015,119,5284414,1.0
177871,2017,111,5816682,87.0
177873,2014,109,4094916,2.0
177875,1968,104,60605,1.0
177877,2017,89,3831636,3.0
177879,2017,56,6892378,6.0
177881,2003,80,387361,7.0
177883,2017,62,7310906,72.0
177887,2007,82,467167,4.0
177889,2012,90,2241069,1.0
177891,2012,81,1854582,1.0
177893,2007,84,816530,2.0
177895,2014,128,3752930,1.0
177897,2006,104,954926,3.0
177899,2011,83,1954886,1.0
177901,2000,108,186183,3.0
177903,1989,358,97959,1.0
177905,1974,82,71587,2.0
177907,2012,83,1918806,3.0
177909,1958,71,52194,1.0
177911,1955,83,48690,1.0
177913,2017,113,5247704,13.0
177915,2016,105,5180240,1.0
177917,2016,90,5833730,1.0
177919,1926,115,15861,1.0
177921,1933,80,23729,1.0
177923,1988,102,167147,4.0
177925,1933,63,24696,1.0
177927,1983,330,179546,1.0
177929,1920,94,11607,4.0
177931,1966,12,209191,1.0
177933,1976,145,76594,2.0
177935,1977,93,76659,1.0
177937,1968,116,175755,1.0
177939,2017,92,6335734,18.0
177941,1994,134,111786,3.0
177943,2010,120,1676681,1.0
177945,1964,67,58001,4.0
177947,1966,86,200740,2.0
177949,2015,103,2364774,3.0
177951,2017,60,2452242,24.0
177953,1952,167,45064,2.0
177955,1941,83,33489,1.0
177957,2011,94,1441368,1.0
177959,1967,90,138100,1.0
177961,1982,95,84342,1.0
177963,2017,\N,3991302,1.0
177965,2012,90,1971558,1.0
177967,2016,94,4985848,3.0
177969,2011,83,1572194,2.0
177971,1980,90,79897,1.0
177973,2013,91,3080240,1.0
177975,1985,100,133793,1.0
177977,1976,90,74951,1.0
177979,1977,86,76438,1.0
177981,1996,92,117607,1.0
177983,2000,58,390290,1.0
177985,1987,91,92830,2.0
177987,1982,94,82537,2.0
177989,1988,137,271694,2.0
177991,2016,100,1977001,4.0
177993,2017,81,5159414,13.0
177995,1989,85,97632,
177999,1994,92,110948,1.0
178001,1987,93,93821,
178003,1986,97,93550,
178007,1987,96,97073,
178009,2007,90,1016315,1.0
178011,2016,94,2974190,2.0
178013,1972,134,68310,2.0
178015,2011,87,1546421,1.0
178017,2011,100,1909807,1.0
178019,2004,109,398713,1.0
178021,2004,79,397071,2.0
178023,1971,108,65117,1.0
178025,2010,106,1773039,2.0
178027,2016,80,5069012,2.0
178029,2006,68,477311,1.0
178031,1971,80,66812,2.0
178033,2001,196,305489,1.0
178035,2002,196,315507,2.0
178037,1972,86,68549,1.0
178039,1978,127,78273,1.0
178041,2016,54,6181534,9.0
178043,2013,86,2454430,
178045,2017,77,3630800,1.0
178047,2017,105,3188492,1.0
178049,1972,90,69068,7.0
178051,2010,87,1390403,2.0
178053,1958,97,52083,2.0
178055,1960,92,54485,1.0
178057,1983,106,84411,1.0
178059,1992,55,163186,12.0
178061,2017,119,5580036,741.0
178063,2017,115,3409848,16.0
178065,2011,58,2062527,1.0
178067,2017,92,3731580,2.0
178069,2016,90,5028822,
178071,1991,116,101783,4.0
178073,2009,92,1509132,2.0
178075,1973,82,70957,1.0
178077,1976,88,76767,1.0
178079,1971,122,66763,4.0
178081,1967,89,2263942,3.0
178083,2017,95,5420886,13.0
178085,2017,86,3266284,24.0
178087,2017,95,5066056,5.0
178089,1971,85,386557,
178091,2014,87,2966754,1.0
178093,2009,88,1388924,1.0
178095,1971,150,70007,2.0
178097,1976,140,273874,3.0
178099,1986,130,91461,2.0
178101,2013,104,2980684,1.0
178103,1994,86,111175,1.0
178105,1992,50,103514,1.0
178107,2009,57,1691330,
178109,1950,105,42625,1.0
178111,2017,90,6317962,5.0
178113,2017,105,5155486,2.0
178115,2017,99,5988966,3.0
178119,2011,60,1729609,
178121,2009,91,2226267,1.0
178123,2013,120,3069758,1.0
178125,2009,85,1560950,1.0
178127,2014,93,4520270,1.0
178129,2011,85,1691448,1.0
178135,2015,101,1577040,
178137,2001,91,229211,
178147,2011,84,1806805,1.0
178149,2011,97,1833652,1.0
178151,2003,98,368595,1.0
178153,2005,89,443737,3.0
178163,1997,88,115818,1.0
178167,2013,58,2887780,1.0
178171,2005,95,455929,
178187,2008,91,855846,
178193,2010,95,1669815,
178195,2006,50,893403,
178201,2010,101,1333998,
178205,2010,61,1657888,
178213,1985,105,89463,
178225,2007,102,972380,
178235,1997,27,337575,1.0
178239,2010,77,1426386,
178257,2010,106,1683463,1.0
178265,2009,90,1422729,
178267,2006,80,1557825,
178271,2005,54,1667853,2.0
178285,2015,98,4162992,1.0
178311,2017,84,6608138,2.0
178315,2015,117,4628812,2.0
178317,2017,92,5143890,2.0
178319,2017,91,5189770,11.0
178321,2007,76,818897,
178323,2017,100,7291268,34.0
178325,2003,107,378224,1.0
178327,2006,113,458072,2.0
178329,2006,188,485522,3.0
178331,2003,169,369637,2.0
178333,1971,90,67667,1.0
178335,2017,116,6304046,119.0
178337,2005,108,475711,3.0
178339,2003,127,348568,6.0
178341,2017,140,6573444,9.0
178343,2013,116,3346766,2.0
178345,2017,104,2088950,11.0
178347,1972,107,68189,3.0
178349,1952,88,45047,1.0
178351,1950,105,42301,1.0
178353,1964,95,58414,2.0
178355,2017,92,5689068,30.0
178357,2016,85,1662500,4.0
178359,1979,88,78262,1.0
178361,1991,111,101780,1.0
178363,1989,97,94351,2.0
178365,2017,94,4173306,1.0
178367,1987,89,95684,2.0
178369,2015,98,3532278,5.0
178371,2017,118,6777056,11.0
178373,1969,96,65031,1.0
178375,2017,137,5982852,13.0
178377,2016,84,6273226,1.0
178379,2017,100,6776572,6.0
178383,1988,90,151531,1.0
178385,1993,105,108608,1.0
178387,1999,118,128239,2.0
178391,2016,90,2101347,1.0
178393,1933,61,23949,1.0
178395,1962,82,2641786,
178397,2014,135,1188982,5.0
178401,2017,88,5859238,67.0
178403,2016,109,4982356,2.0
178407,2018,78,3923004,4.0
178409,2015,102,3281502,
178411,1989,102,97761,1.0
178413,2011,108,1555084,
178415,1971,106,69151,1.0
178417,1961,92,210143,1.0
178419,2017,94,6423776,18.0
178421,2016,67,6235786,7.0
178423,2008,82,1294716,
178425,2012,78,1811328,
178429,2013,86,2547650,2.0
178437,2009,90,1078904,
178439,2010,87,1401669,
178447,2017,91,3280262,54.0
178451,2006,87,425558,
178453,2016,95,5724358,2.0
178459,2013,92,2607378,1.0
178461,2010,65,1808673,1.0
178465,2017,80,3808102,4.0
178467,2011,110,1922589,1.0
178469,1972,100,124012,3.0
178471,2015,100,4686692,2.0
178473,2016,107,5278914,1.0
178475,1960,106,53570,2.0
178477,2017,101,6412864,14.0
178479,2002,94,282418,1.0
178481,2011,91,1730689,2.0
178483,2013,120,2832422,1.0
178485,2012,95,2391746,1.0
178487,1990,116,99136,2.0
178489,2016,141,5197544,3.0
178491,1983,115,87763,3.0
178493,1984,93,86323,1.0
178495,1977,90,76293,1.0
178497,2012,108,1899270,1.0
178499,2010,95,1533813,1.0
178501,2016,103,5132448,1.0
178503,2012,97,2396639,1.0
178505,2012,95,2194607,1.0
178507,2006,58,817400,3.0
178509,2017,103,5034266,30.0
178511,2013,96,2197128,2.0
178513,2002,104,325145,
178517,2017,90,6349302,9.0
178519,2011,105,1736555,1.0
178521,2017,85,4225622,229.0
178523,2017,102,6214928,152.0
178525,2003,108,301744,1.0
178527,2016,97,4579914,1.0
178529,1982,100,84314,2.0
178531,1968,115,61802,
178533,1988,119,92639,1.0
178535,2013,300,3828916,1.0
178537,2009,100,1422177,2.0
178539,2014,119,3627322,1.0
178541,1999,108,197094,1.0
178543,1985,200,89500,2.0
178545,2007,115,1102316,1.0
178547,2002,86,285917,1.0
178549,1983,86,86015,1.0
178551,1983,106,86220,3.0
178553,2003,80,372311,1.0
178555,1977,120,81290,1.0
178557,1997,91,120430,2.0
178559,1995,111,117777,1.0
178561,1996,130,125994,1.0
178563,1969,102,64087,2.0
178565,2002,90,274468,5.0
178567,2002,106,298911,1.0
178569,2003,83,382508,1.0
178571,2006,75,499335,1.0
178573,2016,97,4959548,1.0
178575,2012,96,2191332,1.0
178577,2014,87,3726324,1.0
178579,1984,84,88249,3.0
178581,2012,86,2439946,1.0
178583,1979,102,80114,1.0
178585,1964,98,59282,2.0
178587,2014,92,2176690,2.0
178589,2015,99,4746370,1.0
178591,2006,90,889626,1.0
178593,2006,72,841149,2.0
178595,2007,95,814690,1.0
178597,2010,102,1695990,1.0
178599,2009,86,1415267,1.0
178603,2015,91,4483192,1.0
178605,2016,107,4568328,5.0
178607,1989,89,98055,6.0
178609,2011,90,1837508,1.0
178611,2007,95,824412,1.0
178613,2000,57,251654,56.0
178615,2015,87,3185602,7.0
178617,2017,95,6380140,4.0
178619,2017,95,6213880,1.0
178621,2015,107,5167942,1.0
178623,2015,105,3735810,2.0
178625,2015,85,3616724,1.0
178627,1910,33,1258,1.0
178629,1917,78,8499,2.0
178631,1950,72,294274,1.0
178633,1950,105,42195,1.0
178635,1949,76,42189,1.0
178637,2017,98,3591836,1.0
178639,2017,123,7131870,9.0
178641,2017,128,6015328,7.0
178643,2015,99,2291284,
178645,2017,112,7188868,5.0
178647,2017,105,6064378,
178649,2017,94,6009140,8.0
178651,2017,89,6846128,1.0
178653,2010,87,1667904,1.0
178655,2001,91,216196,
178657,2009,65,1503770,1.0
178659,2014,75,2380009,
178663,2016,90,5119264,7.0
178665,2017,86,6823698,7.0
178667,2017,103,3748172,257.0
178669,2017,88,5467554,7.0
178671,2015,75,3237942,1.0
178673,1962,168,56052,1.0
178675,2014,93,3139764,1.0
178679,2017,103,4173170,15.0
178681,2010,92,1846499,1.0
178683,2010,10,1625075,5.0
178685,2005,85,454250,2.0
178687,1987,95,94034,1.0
178693,2017,91,6402212,5.0
178699,2014,114,2392810,1.0
178701,1990,90,100600,1.0
178703,2015,89,4135896,1.0
178705,2007,132,1160997,1.0
178707,2017,120,5839938,1.0
178709,2016,90,5709762,1.0
178711,2010,85,1841611,
178713,2017,89,6895746,10.0
178715,2004,87,349047,15.0
178717,2010,95,1578128,1.0
178719,2017,119,5847286,4.0
178721,2016,63,6255746,
178723,2012,75,2358937,
178725,2008,60,1099204,
178727,2017,92,7344622,6.0
178729,2001,55,832449,2.0
178731,2014,86,2927178,2.0
178733,1961,108,198805,1.0
178735,2017,70,7364706,17.0
178737,2016,104,6074024,2.0
178739,2003,147,353628,1.0
178741,2007,101,1147720,1.0
178743,1953,75,45669,2.0
178745,1980,101,78428,1.0
178747,2017,80,7427130,8.0
178749,2016,97,6892250,2.0
178751,2012,76,2523692,1.0
178753,2015,92,4453306,1.0
178755,2003,104,376800,3.0
178757,1989,100,98573,2.0
178759,2012,89,2091288,1.0
178763,2013,120,1587436,
178765,2014,86,3259320,
178767,2008,80,1087472,
178769,1957,108,49147,4.0
178771,1978,102,75633,5.0
178773,1984,83,86319,5.0
178775,1971,103,65600,3.0
178777,2010,104,1380799,2.0
178779,1985,85,88021,1.0
178781,1983,81,85748,1.0
178783,1976,91,74865,4.0
178785,1976,95,74947,3.0
178787,1988,88,93607,1.0
178789,2002,96,330951,1.0
178791,2002,94,1931379,1.0
178793,1998,95,308051,1.0
178795,1997,\N,1085807,1.0
178797,1997,95,311986,1.0
178799,1997,95,1085882,1.0
178801,1997,100,1085824,1.0
178803,2010,235,2435106,1.0
178805,2009,100,1477859,2.0
178807,1994,95,107101,1.0
178811,2013,80,2122283,1.0
178813,2014,98,2287861,1.0
178815,2016,104,3253232,
178817,2013,91,2180543,1.0
178819,2012,25,2394627,2.0
178821,1989,102,100930,2.0
178823,2001,85,246037,2.0
178825,2017,91,5075584,8.0
178827,2017,103,4468740,246.0
178829,2014,20,3288562,1.0
178831,2005,97,426470,1.0
178833,1974,105,69243,2.0
178835,2017,90,1785288,3.0
